season,round,datetime,venue,for_team,for_is_home,for_goals1,for_behinds1,for_goals2,for_behinds2,for_goals3,for_behinds3,for_goals4,for_behinds4,for_total_score,for_match_points,for_is_win,for_is_draw,for_is_loss,against_team,against_is_home,against_goals1,against_behinds1,against_goals2,against_behinds2,against_goals3,against_behinds3,against_goals4,against_behinds4,against_total_score,against_match_points,against_is_win,against_is_draw,against_is_loss,edge_type,for_total_goals,for_total_behinds,against_total_goals,against_total_behinds
1999,R20,Sat 14-Aug-1999 8:10 PM,W.A.C.A.,Hawthorn,False,1,3,4,5,4,2,3,2,84,4,True,False,False,West Coast,True,6,4,3,0,0,8,2,4,82,0,False,False,True,defeated,12,12,11,16
1999,R20,Sun 15-Aug-1999 2:10 PM,Gabba,Brisbane Lions,True,11,1,10,4,3,5,4,3,181,4,True,False,False,Fremantle,False,2,4,0,2,4,3,3,4,67,0,False,False,True,defeated,28,13,9,13
1999,R20,Sun 15-Aug-1999 2:10 PM,M.C.G.,Carlton,False,3,3,3,4,5,2,4,5,104,0,False,False,True,Geelong,True,8,2,3,4,3,3,3,2,113,4,True,False,False,lost-to,15,14,17,11
1999,R20,Sun 15-Aug-1999 2:10 PM,S.C.G.,Adelaide,False,2,0,1,6,0,0,2,5,41,0,False,False,True,Sydney,True,6,2,6,2,7,3,6,2,159,4,True,False,False,lost-to,5,11,25,9
1999,R21,Fri 20-Aug-1999 7:40 PM,M.C.G.,Essendon,True,4,3,9,5,3,3,6,4,147,4,True,False,False,Richmond,False,3,3,3,0,5,2,2,6,89,0,False,False,True,defeated,22,15,13,11
1999,R21,Sat 21-Aug-1999 2:10 PM,M.C.G.,Brisbane Lions,False,4,5,8,2,7,1,6,1,159,4,True,False,False,Melbourne,True,4,3,5,4,3,1,3,6,104,0,False,False,True,defeated,25,9,15,14
1999,R21,Sat 21-Aug-1999 2:10 PM,Princes Park,Carlton,True,4,3,2,4,3,5,6,4,106,4,True,False,False,St Kilda,False,0,1,4,0,2,2,1,0,45,0,False,False,True,defeated,15,16,7,3
1999,R21,Sat 21-Aug-1999 7:40 PM,Waverley Park,Geelong,False,5,4,6,1,3,2,1,4,101,0,False,False,True,Hawthorn,True,2,2,8,4,4,5,1,2,103,4,True,False,False,lost-to,15,11,15,13
1999,R21,Sat 21-Aug-1999 8:10 PM,W.A.C.A.,Fremantle,True,3,8,4,3,2,2,1,3,76,0,False,False,True,Sydney,False,5,4,1,5,6,1,3,9,109,4,True,False,False,lost-to,10,16,15,19
1999,R21,Sun 22-Aug-1999 1:40 PM,Football Park,Adelaide,False,2,4,3,2,2,4,2,4,68,0,False,False,True,Port Adelaide,True,4,3,6,1,1,6,2,4,92,4,True,False,False,lost-to,9,14,13,14
1999,R21,Sun 22-Aug-1999 2:10 PM,Princes Park,West Coast,False,3,4,5,0,6,2,2,2,104,0,False,False,True,Western Bulldogs,True,5,0,6,2,4,2,1,6,106,4,True,False,False,lost-to,16,8,16,10
1999,R21,Sun 22-Aug-1999 2:10 PM,M.C.G.,Collingwood,False,5,2,3,4,5,3,2,1,100,0,False,False,True,Kangaroos,True,5,6,3,7,2,2,6,2,113,4,True,False,False,lost-to,15,10,16,17
1999,R22,Fri 27-Aug-1999 8:10 PM,M.C.G.,Carlton,False,1,2,2,3,2,1,6,7,79,0,False,False,True,Richmond,True,4,7,3,2,3,3,3,0,90,4,True,False,False,lost-to,11,13,13,12
1999,R22,Sat 28-Aug-1999 2:10 PM,M.C.G.,Essendon,True,3,2,5,3,4,8,5,1,116,4,True,False,False,Melbourne,False,7,2,5,3,1,1,2,3,99,0,False,False,True,defeated,17,14,15,9
1999,R22,Sat 28-Aug-1999 2:10 PM,Princes Park,Port Adelaide,False,0,3,4,3,4,4,3,2,78,0,False,False,True,Western Bulldogs,True,2,2,5,3,8,2,7,6,145,4,True,False,False,lost-to,11,12,22,13
1999,R22,Sat 28-Aug-1999 2:10 PM,Victoria Park,Brisbane Lions,False,6,4,2,2,2,5,3,5,94,4,True,False,False,Collingwood,True,1,1,2,2,0,0,5,1,52,0,False,False,True,defeated,13,16,8,4
1999,R22,Sat 28-Aug-1999 6:40 PM,W.A.C.A.,St Kilda,False,4,3,9,4,2,2,3,4,121,4,True,False,False,West Coast,True,3,5,2,1,2,1,5,1,80,0,False,False,True,defeated,18,13,12,8
1999,R22,Sun 29-Aug-1999 1:40 PM,Football Park,Adelaide,True,0,5,3,7,1,4,4,2,66,0,False,False,True,Kangaroos,False,8,4,5,1,4,2,5,3,142,4,True,False,False,lost-to,8,18,22,10
1999,R22,Sun 29-Aug-1999 2:10 PM,Waverley Park,Hawthorn,True,6,6,4,5,7,2,6,2,153,4,True,False,False,Sydney,False,2,0,1,1,4,1,4,0,68,0,False,False,True,defeated,23,15,11,2
1999,R22,Sun 29-Aug-1999 2:10 PM,Kardinia Park,Fremantle,False,4,2,6,0,3,5,0,3,88,0,False,False,True,Geelong,True,4,7,3,4,8,1,6,1,139,4,True,False,False,lost-to,13,10,21,13
1999,QF,Fri 03-Sep-1999 7:45 PM,M.C.G.,West Coast,False,2,3,5,2,1,4,1,2,65,4,True,False,False,Western Bulldogs,False,2,5,2,2,2,2,2,3,60,0,False,False,True,defeated,9,11,8,12
1999,QF,Sat 04-Sep-1999 2:30 PM,M.C.G.,Kangaroos,False,5,4,3,1,4,3,3,2,100,4,True,False,False,Port Adelaide,False,1,2,3,3,3,1,1,2,56,0,False,False,True,defeated,15,10,8,8
1999,QF,Sat 04-Sep-1999 7:45 PM,Gabba,Brisbane Lions,False,4,6,5,7,8,2,3,3,138,4,True,False,False,Carlton,False,1,5,3,3,1,5,3,4,65,0,False,False,True,defeated,20,18,8,17
1999,QF,Sun 05-Sep-1999 2:30 PM,M.C.G.,Essendon,False,8,3,3,6,3,3,4,3,123,4,True,False,False,Sydney,False,1,2,2,1,3,6,1,3,54,0,False,False,True,defeated,18,15,7,12
1999,SF,Sat 11-Sep-1999 2:30 PM,M.C.G.,Carlton,False,7,5,3,2,3,5,5,4,124,4,True,False,False,West Coast,False,2,4,3,2,3,2,2,2,70,0,False,False,True,defeated,18,16,10,10
1999,SF,Sat 11-Sep-1999 7:45 PM,Gabba,Brisbane Lions,False,7,1,4,1,4,4,4,6,126,4,True,False,False,Western Bulldogs,False,3,2,1,2,2,5,4,4,73,0,False,False,True,defeated,19,12,10,13
1999,PF,Fri 17-Sep-1999 7:45 PM,M.C.G.,Brisbane Lions,False,2,2,5,2,2,3,2,5,78,0,False,False,True,Kangaroos,False,5,2,1,4,5,1,8,2,123,4,True,False,False,lost-to,11,12,19,9
1999,PF,Sat 18-Sep-1999 2:30 PM,M.C.G.,Carlton,False,6,3,2,1,2,2,6,2,104,4,True,False,False,Essendon,False,3,5,0,5,7,7,4,2,103,0,False,False,True,defeated,16,8,14,19
1999,GF,Sat 25-Sep-1999 3:00 PM,M.C.G.,Carlton,False,1,3,4,5,2,3,5,6,89,0,False,False,True,Kangaroos,False,3,3,6,1,6,2,4,4,124,4,True,False,False,lost-to,12,17,19,10
2000,R1,Wed 08-Mar-2000 7:40 PM,M.C.G.,Melbourne,False,4,3,2,3,4,3,3,5,92,0,False,False,True,Richmond,True,7,1,4,5,3,1,0,3,94,4,True,False,False,lost-to,13,14,14,10
2000,R1,Thu 09-Mar-2000 8:15 PM,Docklands,Essendon,True,4,4,7,1,6,2,7,5,156,4,True,False,False,Port Adelaide,False,0,3,2,5,4,5,2,1,62,0,False,False,True,defeated,24,12,8,14
2000,R1,Fri 10-Mar-2000 7:40 PM,M.C.G.,Kangaroos,True,3,4,6,3,3,4,4,4,111,0,False,False,True,West Coast,False,6,0,11,4,5,3,2,3,154,4,True,False,False,lost-to,16,15,24,10
2000,R1,Sat 11-Mar-2000 2:50 PM,Football Park,Adelaide,True,3,2,6,9,2,2,4,5,108,0,False,False,True,Western Bulldogs,False,7,6,1,1,6,8,5,2,131,4,True,False,False,lost-to,15,18,19,17
2000,R1,Sat 11-Mar-2000 5:40 PM,Subiaco,Fremantle,True,4,4,5,1,1,4,6,2,107,0,False,False,True,Geelong,False,3,3,4,4,4,4,8,4,129,4,True,False,False,lost-to,16,11,19,15
2000,R1,Sun 12-Mar-2000 7:40 PM,Docklands,St Kilda,True,2,3,6,2,2,3,5,2,100,0,False,False,True,Sydney,False,4,2,3,3,8,3,6,0,134,4,True,False,False,lost-to,15,10,21,8
2000,R1,Mon 13-Mar-2000 2:10 PM,Princes Park,Brisbane Lions,False,3,10,4,1,4,2,5,3,112,0,False,False,True,Carlton,True,5,2,6,6,6,8,5,4,152,4,True,False,False,lost-to,16,16,22,20
2000,R1,Mon 13-Mar-2000 2:10 PM,M.C.G.,Collingwood,False,5,1,5,8,7,5,3,6,140,4,True,False,False,Hawthorn,True,2,5,3,1,6,1,2,1,86,0,False,False,True,defeated,20,20,13,8
2000,R2,Thu 16-Mar-2000 7:40 PM,M.C.G.,Essendon,True,5,4,5,3,5,0,5,3,130,4,True,False,False,Richmond,False,1,5,3,5,5,2,3,3,87,0,False,False,True,defeated,20,10,12,15
2000,R2,Fri 17-Mar-2000 7:40 PM,M.C.G.,Kangaroos,False,3,8,5,5,5,2,4,3,120,0,False,False,True,Melbourne,True,7,0,6,2,5,2,5,3,145,4,True,False,False,lost-to,17,18,23,7
2000,R2,Sat 18-Mar-2000 2:10 PM,Kardinia Park,Geelong,True,7,4,4,3,4,6,6,0,139,4,True,False,False,St Kilda,False,4,0,6,1,3,6,2,2,99,0,False,False,True,defeated,21,13,15,9
2000,R2,Sat 18-Mar-2000 7:10 PM,Football Park,Fremantle,False,3,2,7,3,4,3,5,3,125,4,True,False,False,Port Adelaide,True,3,5,4,4,2,4,3,2,87,0,False,False,True,defeated,19,11,12,15
2000,R2,Sun 19-Mar-2000 12:10 PM,Princes Park,Carlton,True,5,3,8,7,3,9,6,3,154,4,True,False,False,Hawthorn,False,4,1,2,2,6,1,6,0,112,0,False,False,True,defeated,22,22,18,4
2000,R2,Sun 19-Mar-2000 2:10 PM,M.C.G.,Adelaide,False,6,1,4,2,2,6,1,5,92,0,False,False,True,Collingwood,True,5,5,2,5,3,4,4,5,103,4,True,False,False,lost-to,13,14,14,19
2000,R2,Sun 19-Mar-2000 5:40 PM,Subiaco,Sydney,False,2,5,5,1,3,3,2,1,82,4,True,False,False,West Coast,True,2,2,5,3,1,1,2,4,70,0,False,False,True,defeated,12,10,10,10
2000,R2,Sun 19-Mar-2000 7:40 PM,Docklands,Brisbane Lions,False,2,2,8,3,3,5,8,3,139,4,True,False,False,Western Bulldogs,True,7,2,2,3,3,3,5,0,110,0,False,False,True,defeated,21,13,17,8
2000,R3,Fri 24-Mar-2000 7:40 PM,M.C.G.,Kangaroos,False,7,3,8,2,5,2,7,1,170,4,True,False,False,Richmond,True,6,2,7,1,6,4,1,7,134,0,False,False,True,defeated,27,8,20,14
2000,R3,Sat 25-Mar-2000 2:10 PM,M.C.G.,Brisbane Lions,False,3,3,7,6,3,3,2,1,103,0,False,False,True,Hawthorn,True,6,4,2,5,3,3,5,2,110,4,True,False,False,lost-to,15,13,16,14
2000,R3,Sat 25-Mar-2000 7:10 PM,Football Park,Adelaide,True,4,3,2,4,4,5,4,4,100,0,False,False,True,Geelong,False,4,4,4,2,6,1,3,2,111,4,True,False,False,lost-to,14,16,17,9
2000,R3,Sat 25-Mar-2000 7:40 PM,Docklands,St Kilda,True,5,0,5,2,2,1,6,5,116,2,False,True,False,West Coast,False,4,6,3,1,6,5,4,2,116,2,False,True,False,drew-with,18,8,17,14
2000,R3,Sun 26-Mar-2000 2:10 PM,M.C.G.,Carlton,False,4,5,2,5,0,4,5,7,87,0,False,False,True,Collingwood,True,7,3,7,4,4,5,6,4,160,4,True,False,False,lost-to,11,21,24,16
2000,R3,Sun 26-Mar-2000 2:10 PM,Docklands,Port Adelaide,False,4,2,1,3,5,2,4,3,94,0,False,False,True,Western Bulldogs,True,2,2,10,2,7,2,3,3,141,4,True,False,False,lost-to,14,10,22,9
2000,R3,Sun 26-Mar-2000 2:10 PM,S.C.G.,Melbourne,False,5,4,3,1,4,5,5,2,114,0,False,False,True,Sydney,True,6,3,6,3,6,3,1,3,126,4,True,False,False,lost-to,17,12,19,12
2000,R3,Sun 26-Mar-2000 6:40 PM,Subiaco,Essendon,False,5,1,5,3,6,3,3,3,124,4,True,False,False,Fremantle,True,2,5,2,5,5,3,3,3,88,0,False,False,True,defeated,19,10,12,16
2000,R4,Fri 31-Mar-2000 7:40 PM,Docklands,Geelong,False,5,2,3,3,2,1,5,3,99,0,False,False,True,Kangaroos,True,4,1,3,4,6,3,2,6,104,4,True,False,False,lost-to,15,9,15,14
2000,R4,Sat 01-Apr-2000 2:10 PM,Docklands,Carlton,False,3,2,2,1,2,5,1,3,59,0,False,False,True,Western Bulldogs,True,6,6,4,1,2,2,2,5,98,4,True,False,False,lost-to,8,11,14,14
2000,R4,Sat 01-Apr-2000 2:10 PM,M.C.G.,Essendon,False,6,3,4,3,5,8,5,3,137,4,True,False,False,Hawthorn,True,2,0,5,3,4,0,3,3,90,0,False,False,True,defeated,20,17,14,6
2000,R4,Sat 01-Apr-2000 7:40 PM,S.C.G.,Collingwood,False,3,3,4,3,5,3,3,7,106,4,True,False,False,Sydney,True,3,2,4,4,5,3,3,2,101,0,False,False,True,defeated,15,16,15,11
2000,R4,Sat 01-Apr-2000 8:10 PM,W.A.C.A.,Adelaide,False,2,4,2,2,2,2,4,5,73,0,False,False,True,West Coast,True,4,3,9,2,9,4,7,4,187,4,True,False,False,lost-to,10,13,29,13
2000,R4,Sun 02-Apr-2000 1:40 PM,Football Park,Brisbane Lions,False,3,3,5,3,1,7,6,3,106,0,False,False,True,Port Adelaide,True,4,4,6,3,6,2,7,2,149,4,True,False,False,lost-to,15,16,23,11
2000,R4,Sun 02-Apr-2000 2:10 PM,Docklands,Fremantle,False,5,4,2,6,1,4,4,2,88,4,True,False,False,Richmond,True,1,1,4,1,5,4,3,3,87,0,False,False,True,defeated,12,16,13,9
2000,R4,Sun 02-Apr-2000 2:10 PM,M.C.G.,Melbourne,True,2,4,7,2,7,5,9,4,165,4,True,False,False,St Kilda,False,4,2,2,4,3,1,2,2,75,0,False,False,True,defeated,25,15,11,9
2000,R5,Fri 07-Apr-2000 7:40 PM,Docklands,Collingwood,False,5,4,5,4,2,2,5,6,118,4,True,False,False,Western Bulldogs,True,3,3,2,3,7,3,4,5,110,0,False,False,True,defeated,17,16,16,14
2000,R5,Sat 08-Apr-2000 2:10 PM,M.C.G.,Carlton,False,1,2,2,4,5,1,7,2,99,0,False,False,True,Essendon,True,5,6,5,2,6,4,2,3,123,4,True,False,False,lost-to,15,9,18,15
2000,R5,Sat 08-Apr-2000 7:40 PM,Gabba,Adelaide,False,3,1,6,4,2,4,2,5,92,0,False,False,True,Brisbane Lions,True,5,5,3,8,5,4,4,3,122,4,True,False,False,lost-to,13,14,17,20
2000,R5,Sat 08-Apr-2000 8:10 PM,W.A.C.A.,Fremantle,True,5,3,1,7,2,3,2,2,75,0,False,False,True,Melbourne,False,1,3,3,8,6,4,4,7,106,4,True,False,False,lost-to,10,15,14,22
2000,R5,Sun 09-Apr-2000 2:10 PM,Kardinia Park,Geelong,True,4,3,7,3,4,9,9,3,162,4,True,False,False,West Coast,False,1,6,5,2,1,4,4,3,81,0,False,False,True,defeated,24,18,11,15
2000,R5,Sun 09-Apr-2000 2:10 PM,S.C.G.,Kangaroos,True,4,2,4,4,8,4,3,4,128,4,True,False,False,Sydney,False,5,5,5,4,4,1,4,2,120,0,False,False,True,defeated,19,14,18,12
2000,R5,Sun 09-Apr-2000 2:10 PM,Docklands,Richmond,False,3,1,2,2,7,4,5,1,110,4,True,False,False,St Kilda,True,2,4,7,3,2,5,0,6,84,0,False,False,True,defeated,17,8,11,18
2000,R5,Sun 09-Apr-2000 8:10 PM,Football Park,Hawthorn,False,4,6,4,3,3,5,5,3,113,4,True,False,False,Port Adelaide,True,2,4,4,3,1,3,3,4,74,0,False,False,True,defeated,16,17,10,14
2000,R6,Fri 14-Apr-2000 7:40 PM,Docklands,Essendon,False,6,5,3,3,3,4,10,0,144,4,True,False,False,Western Bulldogs,True,1,3,3,1,3,3,5,2,81,0,False,False,True,defeated,22,12,12,9
2000,R6,Sat 15-Apr-2000 2:10 PM,M.C.G.,Collingwood,True,2,5,0,4,4,2,5,5,82,0,False,False,True,Kangaroos,False,3,3,4,2,6,3,4,4,114,4,True,False,False,lost-to,11,16,17,12
2000,R6,Sat 15-Apr-2000 2:10 PM,Princes Park,Carlton,True,6,2,7,5,10,4,3,2,169,4,True,False,False,Port Adelaide,False,3,3,3,0,2,0,4,3,78,0,False,False,True,defeated,26,13,12,6
2000,R6,Sat 15-Apr-2000 6:40 PM,Subiaco,Fremantle,False,3,0,1,3,2,2,3,2,61,0,False,False,True,West Coast,True,5,3,6,1,8,5,9,1,178,4,True,False,False,lost-to,9,7,28,10
2000,R6,Sat 15-Apr-2000 7:40 PM,Docklands,Brisbane Lions,False,6,4,3,4,2,3,4,4,105,4,True,False,False,St Kilda,True,1,3,3,4,4,2,1,3,66,0,False,False,True,defeated,15,15,9,12
2000,R6,Sun 16-Apr-2000 12:40 PM,S.C.G.,Richmond,False,5,4,4,2,5,3,3,1,112,4,True,False,False,Sydney,True,5,4,5,2,1,3,5,1,106,0,False,False,True,defeated,17,10,16,10
2000,R6,Sun 16-Apr-2000 2:10 PM,Kardinia Park,Geelong,True,3,6,3,6,5,4,4,3,109,4,True,False,False,Melbourne,False,3,2,3,3,1,1,5,6,84,0,False,False,True,defeated,15,19,12,12
2000,R6,Sun 16-Apr-2000 2:50 PM,Football Park,Adelaide,True,6,1,7,2,4,5,5,3,143,4,True,False,False,Hawthorn,False,4,1,2,2,1,3,1,3,57,0,False,False,True,defeated,22,11,8,9
2000,R7,Sat 22-Apr-2000 2:10 PM,M.C.G.,Hawthorn,True,4,3,5,2,4,3,6,1,123,4,True,False,False,Western Bulldogs,False,1,2,5,3,4,0,4,3,92,0,False,False,True,defeated,19,9,14,8
2000,R7,Sat 22-Apr-2000 7:40 PM,S.C.G.,Geelong,False,3,3,4,0,8,0,2,3,108,4,True,False,False,Sydney,True,2,3,6,3,4,1,3,2,99,0,False,False,True,defeated,17,6,15,9
2000,R7,Sat 22-Apr-2000 7:40 PM,Docklands,Kangaroos,False,4,3,5,4,7,4,3,4,129,4,True,False,False,St Kilda,True,4,3,5,2,3,0,6,4,117,0,False,False,True,defeated,19,15,18,9
2000,R7,Sun 23-Apr-2000 1:40 PM,Football Park,Adelaide,False,4,1,2,2,2,6,6,5,98,4,True,False,False,Port Adelaide,True,6,3,4,5,2,2,1,3,91,0,False,False,True,defeated,14,14,13,13
2000,R7,Sun 23-Apr-2000 2:10 PM,Docklands,Melbourne,True,4,6,4,2,6,5,6,5,138,4,True,False,False,West Coast,False,3,2,4,1,2,0,3,2,77,0,False,False,True,defeated,20,18,12,5
2000,R7,Mon 24-Apr-2000 2:10 PM,M.C.G.,Carlton,False,3,1,5,3,7,3,3,5,120,4,True,False,False,Richmond,True,0,5,5,2,3,2,2,0,69,0,False,False,True,defeated,18,12,10,9
2000,R7,Tue 25-Apr-2000 2:10 PM,Subiaco,Brisbane Lions,False,2,5,4,1,3,3,6,1,100,0,False,False,True,Fremantle,True,2,2,6,1,3,5,6,1,111,4,True,False,False,lost-to,15,10,17,9
2000,R7,Tue 25-Apr-2000 2:15 PM,M.C.G.,Collingwood,True,3,3,5,1,4,2,3,4,100,0,False,False,True,Essendon,False,3,2,3,2,8,6,7,4,140,4,True,False,False,lost-to,15,10,21,14
2000,R8,Fri 28-Apr-2000 7:40 PM,M.C.G.,Hawthorn,False,5,3,3,5,4,8,6,4,128,4,True,False,False,Kangaroos,True,3,2,2,5,4,4,0,2,67,0,False,False,True,defeated,18,20,9,13
2000,R8,Sat 29-Apr-2000 2:10 PM,Docklands,Adelaide,False,3,4,4,4,2,7,5,9,108,4,True,False,False,St Kilda,True,1,2,4,3,3,2,2,1,68,0,False,False,True,defeated,14,24,10,8
2000,R8,Sat 29-Apr-2000 6:40 PM,W.A.C.A.,West Coast,True,4,6,4,3,1,6,6,3,108,4,True,False,False,Western Bulldogs,False,3,7,6,2,2,3,4,0,102,0,False,False,True,defeated,15,18,15,12
2000,R8,Sun 30-Apr-2000 1:40 PM,Football Park,Melbourne,False,2,3,7,2,5,2,3,2,111,4,True,False,False,Port Adelaide,True,4,3,2,4,5,2,1,5,86,0,False,False,True,defeated,17,9,12,14
2000,R8,Sun 30-Apr-2000 2:10 PM,Princes Park,Carlton,True,4,2,4,4,7,4,1,3,109,4,True,False,False,Sydney,False,4,3,2,3,1,1,2,3,64,0,False,False,True,defeated,16,13,9,10
2000,R8,Sun 30-Apr-2000 2:10 PM,Docklands,Geelong,True,1,3,4,1,5,4,1,3,77,0,False,False,True,Richmond,False,5,2,6,2,5,1,7,4,147,4,True,False,False,lost-to,11,11,23,9
2000,R8,Mon 01-May-2000 7:00 PM,Docklands,Collingwood,True,2,3,2,5,1,2,7,3,85,0,False,False,True,Fremantle,False,5,6,1,3,6,4,3,4,107,4,True,False,False,lost-to,12,13,15,17
2000,R8,Mon 01-May-2000 7:40 PM,Gabba,Brisbane Lions,True,3,3,2,1,3,4,1,1,63,0,False,False,True,Essendon,False,3,5,6,3,4,3,6,2,127,4,True,False,False,lost-to,9,9,19,13
2000,R9,Fri 05-May-2000 7:40 PM,Docklands,St Kilda,False,4,1,3,4,8,3,1,0,104,0,False,False,True,Western Bulldogs,True,3,5,6,0,1,2,6,2,105,4,True,False,False,lost-to,16,8,16,9
2000,R9,Sat 06-May-2000 2:10 PM,M.C.G.,Geelong,False,1,5,2,2,3,3,4,3,73,0,False,False,True,Hawthorn,True,3,3,5,4,2,5,4,2,98,4,True,False,False,lost-to,10,13,14,14
2000,R9,Sat 06-May-2000 7:10 PM,Football Park,Adelaide,True,4,2,3,4,4,3,8,2,125,0,False,False,True,Kangaroos,False,7,3,5,3,4,3,3,5,128,4,True,False,False,lost-to,19,11,19,14
2000,R9,Sat 06-May-2000 7:40 PM,Docklands,Richmond,True,3,4,6,3,2,3,0,3,79,4,True,False,False,West Coast,False,2,6,1,2,3,6,3,2,70,0,False,False,True,defeated,11,13,9,16
2000,R9,Sun 07-May-2000 12:40 PM,Gabba,Brisbane Lions,True,7,2,1,4,6,2,8,6,146,4,True,False,False,Collingwood,False,6,0,4,1,5,4,3,4,117,0,False,False,True,defeated,22,14,18,9
2000,R9,Sun 07-May-2000 1:20 PM,Subiaco,Carlton,False,5,7,5,5,8,6,3,3,147,4,True,False,False,Fremantle,True,3,2,4,2,3,0,3,0,82,0,False,False,True,defeated,21,21,13,4
2000,R9,Sun 07-May-2000 2:10 PM,M.C.G.,Essendon,False,3,3,5,2,4,6,3,5,106,4,True,False,False,Melbourne,True,2,6,3,5,4,3,4,1,93,0,False,False,True,defeated,15,16,13,15
2000,R9,Sun 07-May-2000 2:10 PM,S.C.G.,Port Adelaide,False,6,1,1,4,2,5,2,9,85,0,False,False,True,Sydney,True,5,5,4,3,3,3,4,4,111,4,True,False,False,lost-to,11,19,16,15
2000,R10,Fri 12-May-2000 6:40 PM,Subiaco,Hawthorn,False,5,1,3,4,4,3,1,2,88,0,False,False,True,West Coast,True,5,3,5,3,4,1,3,9,118,4,True,False,False,lost-to,13,10,17,16
2000,R10,Sat 13-May-2000 2:10 PM,M.C.G.,Collingwood,False,2,2,2,3,1,3,2,4,54,0,False,False,True,Richmond,True,2,2,4,5,5,3,4,2,102,4,True,False,False,lost-to,7,12,15,12
2000,R10,Sat 13-May-2000 7:10 PM,Football Park,Geelong,False,4,3,4,2,3,1,1,0,78,2,False,True,False,Port Adelaide,True,3,9,3,4,2,2,2,3,78,2,False,True,False,drew-with,12,6,10,18
2000,R10,Sat 13-May-2000 7:40 PM,Docklands,Carlton,False,3,2,3,5,4,6,5,6,109,4,True,False,False,St Kilda,True,2,7,3,4,5,4,1,1,82,0,False,False,True,defeated,15,19,11,16
2000,R10,Sun 14-May-2000 2:10 PM,S.C.G.,Sydney,False,5,1,3,3,3,1,1,2,79,0,False,False,True,Western Bulldogs,True,6,2,7,2,5,5,3,2,137,4,True,False,False,lost-to,12,7,21,11
2000,R10,Sun 14-May-2000 2:10 PM,Docklands,Adelaide,False,4,2,5,7,3,1,0,2,84,0,False,False,True,Essendon,True,4,4,4,1,4,3,8,4,132,4,True,False,False,lost-to,12,12,20,12
2000,R10,Sun 14-May-2000 2:10 PM,M.C.G.,Fremantle,False,0,4,5,3,1,3,2,2,60,0,False,False,True,Kangaroos,True,3,5,1,5,6,3,12,3,148,4,True,False,False,lost-to,8,12,22,16
2000,R10,Mon 15-May-2000 7:00 PM,Docklands,Brisbane Lions,False,6,4,2,5,0,6,3,3,84,0,False,False,True,Melbourne,True,3,3,5,2,2,3,5,4,102,4,True,False,False,lost-to,11,18,15,12
2000,R11,Fri 19-May-2000 7:40 PM,Docklands,Port Adelaide,False,1,2,1,2,3,2,3,1,55,0,False,False,True,St Kilda,True,1,1,4,7,4,3,8,4,117,4,True,False,False,lost-to,8,7,17,15
2000,R11,Sat 20-May-2000 2:10 PM,Princes Park,Carlton,True,6,6,3,1,6,1,5,1,129,4,True,False,False,Kangaroos,False,3,3,5,3,4,1,3,2,99,0,False,False,True,defeated,20,9,15,9
2000,R11,Sat 20-May-2000 2:10 PM,M.C.G.,Hawthorn,True,2,1,4,3,4,3,1,4,77,0,False,False,True,Richmond,False,2,1,3,3,4,5,2,5,80,4,True,False,False,lost-to,11,11,11,14
2000,R11,Sat 20-May-2000 6:40 PM,Subiaco,Fremantle,True,5,6,3,1,2,0,2,2,81,0,False,False,True,Western Bulldogs,False,6,1,5,4,9,3,7,4,174,4,True,False,False,lost-to,12,9,27,12
2000,R11,Sat 20-May-2000 7:40 PM,Docklands,Essendon,False,4,2,7,5,5,3,6,3,145,4,True,False,False,Geelong,True,7,1,3,5,1,2,2,1,87,0,False,False,True,defeated,22,13,13,9
2000,R11,Sun 21-May-2000 12:10 PM,Football Park,Adelaide,True,1,3,6,4,4,4,4,4,105,4,True,False,False,Melbourne,False,3,3,0,7,1,6,4,6,70,0,False,False,True,defeated,15,15,8,22
2000,R11,Sun 21-May-2000 2:10 PM,Docklands,Collingwood,True,1,4,3,5,5,3,4,2,92,0,False,False,True,West Coast,False,7,5,1,3,5,6,5,6,128,4,True,False,False,lost-to,13,14,18,20
2000,R11,Sun 21-May-2000 3:20 PM,S.C.G.,Brisbane Lions,False,3,3,3,2,5,3,5,6,110,4,True,False,False,Sydney,True,7,3,4,3,2,3,2,8,107,0,False,False,True,defeated,16,14,15,17
2000,R12,Fri 26-May-2000 7:40 PM,Docklands,Essendon,True,6,3,9,5,4,4,6,7,169,4,True,False,False,St Kilda,False,3,3,3,0,1,2,6,0,83,0,False,False,True,defeated,25,19,13,5
2000,R12,Sat 27-May-2000 2:10 PM,M.C.G.,Collingwood,True,2,3,4,4,2,5,1,1,67,0,False,False,True,Geelong,False,1,4,0,3,6,1,3,3,71,4,True,False,False,lost-to,9,13,10,11
2000,R12,Sat 27-May-2000 7:10 PM,Football Park,Adelaide,True,3,6,3,3,6,1,2,4,98,4,True,False,False,Sydney,False,1,2,1,2,3,0,2,2,48,0,False,False,True,defeated,14,14,7,6
2000,R12,Sat 27-May-2000 7:40 PM,Gabba,Brisbane Lions,True,5,1,4,7,4,1,1,6,99,0,False,False,True,Richmond,False,8,0,2,2,4,4,3,3,111,4,True,False,False,lost-to,14,15,17,9
2000,R12,Sat 27-May-2000 7:40 PM,Docklands,Fremantle,False,2,2,3,7,3,3,0,2,62,0,False,False,True,Hawthorn,True,6,2,2,2,7,0,4,3,121,4,True,False,False,lost-to,8,14,19,7
